id,solver,instance,n_items,n_classes,type,objective,type1_bins,type2_bins,type3_bins,type4_bins,bins_total,time_seconds,average_fill_rate,min_fill_rate,max_fill_rate,time_to_best_seconds,iterations
4,alns_3600s,set3_t1_corr/I250_C3_2,250,3,1,4231.71,35,6,0,0,41,3600.01,0.8,0.53,1.0,928.58,787440
5,alns_3600s,set3_t1_corr/I250_C3_2,250,3,1,4353.67,35,7,0,0,42,3600.01,0.77,0.2,0.99,223.53,815582
6,alns_3600s,set3_t1_corr/I250_C3_2,250,3,1,4231.71,35,6,0,0,41,3600.0,0.8,0.36,1.0,952.04,823710
7,alns_3600s,set3_t1_corr/I250_C3_2,250,3,1,4231.71,35,6,0,0,41,3600.0,0.8,0.33,0.99,3372.97,831594
8,alns_3600s,set3_t1_corr/I250_C3_2,250,3,1,4353.67,35,7,0,0,42,3600.0,0.77,0.28,0.99,62.08,833564
9,alns_3600s,set3_t1_corr/I250_C3_2,250,3,1,4231.71,35,6,0,0,41,3600.0,0.8,0.42,0.99,144.69,824526
10,alns_3600s,set3_t1_corr/I250_C3_2,250,3,1,4353.67,35,7,0,0,42,3600.0,0.78,0.36,0.99,12.81,815186
1,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3652.05,33,0,3,0,36,300.0,0.92,0.53,1.0,232.13,124505
2,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3652.05,33,0,3,0,36,300.0,0.92,0.7,1.0,80.28,141841
3,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3569.39,31,0,4,0,35,300.0,0.92,0.71,1.0,83.89,153815
4,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3652.05,33,0,3,0,36,300.0,0.92,0.62,1.0,220.56,160905
5,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3652.05,33,0,3,0,36,300.0,0.93,0.57,1.0,144.03,163503
6,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3652.05,33,0,3,0,36,300.0,0.93,0.78,1.0,171.91,160101
7,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3569.39,31,0,4,0,35,300.0,0.92,0.51,1.0,177.11,166111
8,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3634.7,34,0,2,0,36,300.0,0.95,0.82,1.0,49.81,168657
9,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3634.7,34,0,2,0,36,300.0,0.95,0.77,1.0,77.96,169782
10,alns_300s,set3_t1_corr/I250_C3_3,250,3,1,3652.05,33,0,3,0,36,300.0,0.93,0.65,1.0,116.27,168615
1,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3504.09,28,0,6,0,34,3600.0,0.9,0.49,1.0,1109.54,761328
2,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3634.7,34,0,2,0,36,3600.0,0.95,0.73,1.0,1299.59,878278
3,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3569.39,31,0,4,0,35,3600.0,0.92,0.71,1.0,67.81,952980
4,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3634.7,34,0,2,0,36,3600.0,0.95,0.88,1.0,1679.48,965321
5,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3652.05,33,0,3,0,36,3600.0,0.93,0.57,1.0,121.07,961662
6,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3569.39,31,0,4,0,35,3600.0,0.93,0.62,1.0,1226.66,960458
7,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3552.05,32,0,3,0,35,3600.0,0.94,0.67,1.0,636.74,957187
8,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3552.05,32,0,3,0,35,3600.01,0.95,0.86,1.0,3159.72,961754
9,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3634.7,34,0,2,0,36,3600.0,0.95,0.77,1.0,69.79,961247
10,alns_3600s,set3_t1_corr/I250_C3_3,250,3,1,3552.05,32,0,3,0,35,3600.0,0.95,0.75,1.0,374.36,958671
1,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3586.89,31,4,0,0,35,300.0,0.92,0.65,1.0,245.83,108776
2,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,300.0,0.94,0.78,1.0,263.95,148833
3,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,300.0,0.94,0.78,1.0,43.44,141730
4,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,300.0,0.94,0.59,1.0,271.75,156559
5,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,300.0,0.94,0.73,1.0,188.67,157619
6,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3565.17,32,3,0,0,35,300.0,0.95,0.75,1.0,88.03,167974
7,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3530.34,28,6,0,0,34,300.0,0.9,0.52,1.0,275.97,159541
8,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3586.89,31,4,0,0,35,300.0,0.93,0.58,1.0,14.37,159080
9,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3565.17,32,3,0,0,35,300.0,0.95,0.77,1.0,163.03,165856
10,alns_300s,set3_t1_corr/I250_C3_4,250,3,1,3643.45,34,2,0,0,36,300.0,0.94,0.67,1.0,22.69,167381
1,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3430.34,27,6,0,0,33,3600.0,0.92,0.63,1.0,1478.12,729147
2,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,3600.0,0.94,0.78,1.0,216.97,809892
3,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3430.34,27,6,0,0,33,3600.0,0.93,0.63,1.0,2223.66,859955
4,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,3600.0,0.94,0.59,1.0,235.51,892491
5,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,3600.0,0.94,0.73,1.0,171.16,867212
6,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3508.61,29,5,0,0,34,3600.0,0.93,0.58,0.99,3547.25,882339
7,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,3600.0,0.94,0.78,1.0,435.41,870257
8,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3565.17,32,3,0,0,35,3600.0,0.94,0.89,1.0,597.33,874969
9,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3565.17,32,3,0,0,35,3600.0,0.95,0.77,1.0,161.53,876721
10,alns_3600s,set3_t1_corr/I250_C3_4,250,3,1,3486.89,30,4,0,0,34,3600.0,0.94,0.77,1.0,976.04,877214
1,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3759.03,35,0,2,0,37,300.0,0.91,0.48,1.0,207.56,118707
2,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3759.03,35,0,2,0,37,300.0,0.9,0.49,1.0,257.38,144193
3,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3759.03,35,0,2,0,37,300.0,0.9,0.61,1.0,165.12,144416
4,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,300.0,0.92,0.57,1.0,100.11,158852
5,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,300.0,0.92,0.48,1.0,127.82,162122
6,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,300.0,0.92,0.63,1.0,286.62,161726
7,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,300.0,0.92,0.6,1.0,225.87,166596
8,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3759.03,35,0,2,0,37,300.0,0.9,0.61,0.99,5.54,165475
9,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3759.03,35,0,2,0,37,300.0,0.9,0.59,1.0,17.92,172179
10,alns_300s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,300.0,0.93,0.6,1.0,84.29,174539
1,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3518.05,30,0,4,0,34,3600.01,0.92,0.75,1.0,3257.21,720541
2,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,3600.0,0.93,0.71,1.0,561.49,841033
3,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,3600.0,0.93,0.71,1.0,1379.39,888558
4,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,3600.01,0.92,0.57,1.0,90.67,899371
5,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,3600.01,0.92,0.48,1.0,123.46,902275
6,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,3600.0,0.92,0.63,1.0,268.46,898238
7,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,3600.01,0.92,0.6,1.0,219.51,899836
8,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,3600.01,0.92,0.41,1.0,1285.02,894221
9,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3659.03,34,0,2,0,36,3600.01,0.92,0.55,1.0,576.55,898604
10,alns_3600s,set3_t1_corr/I250_C3_5,250,3,1,3588.54,32,0,3,0,35,3600.0,0.92,0.67,1.0,2582.53,898209
1,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3334.79,26,0,6,0,32,300.0,0.94,0.66,1.0,78.07,125665
2,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3302.18,22,0,9,0,31,300.0,0.9,0.51,1.0,98.56,168574
3,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3412.32,28,0,5,0,33,300.0,0.94,0.73,1.0,65.64,169971
4,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3389.86,29,0,4,0,33,300.0,0.97,0.75,1.0,186.76,199475
5,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3357.25,25,0,7,0,32,300.0,0.91,0.75,1.0,283.92,186011
6,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3412.32,28,0,5,0,33,300.0,0.93,0.5,1.0,11.11,186336
7,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3412.32,28,0,5,0,33,300.0,0.94,0.77,1.0,44.29,198381
8,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3412.32,28,0,5,0,33,300.0,0.94,0.74,1.0,16.5,200340
9,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3379.72,24,0,8,0,32,300.0,0.89,0.49,1.0,256.59,206043
10,alns_300s,set3_t1_corr/I250_C3_6,250,3,1,3412.32,28,0,5,0,33,300.0,0.94,0.73,1.0,56.17,193670
1,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3312.32,27,0,5,0,32,3600.0,0.96,0.78,1.0,3351.26,818289
2,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3279.72,23,0,8,0,31,3600.0,0.93,0.52,1.0,306.15,1005271
3,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3334.79,26,0,6,0,32,3600.0,0.94,0.53,1.0,334.97,1021308
4,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3312.32,27,0,5,0,32,3600.0,0.96,0.84,1.0,1236.62,1087145
5,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3312.32,27,0,5,0,32,3600.0,0.96,0.9,1.0,1138.32,1064031
6,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3334.79,26,0,6,0,32,3600.0,0.94,0.65,1.0,1120.73,1035178
7,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3312.32,27,0,5,0,32,3600.0,0.96,0.82,1.0,1593.02,1059333
8,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3334.79,26,0,6,0,32,3600.0,0.94,0.69,0.99,1357.59,1053712
9,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3312.32,27,0,5,0,32,3600.0,0.96,0.86,1.0,1690.31,1091348
10,alns_3600s,set3_t1_corr/I250_C3_6,250,3,1,3334.79,26,0,6,0,32,3600.01,0.94,0.78,1.0,596.3,1029447
1,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,300.0,0.71,0.23,0.99,51.79,101660
2,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,300.0,0.72,0.23,0.99,23.85,129957
3,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,300.0,0.74,0.26,0.99,61.18,123255
4,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,300.0,0.75,0.24,0.99,48.55,131859
5,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,300.0,0.72,0.19,0.99,30.52,136018
6,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,300.0,0.72,0.24,0.99,59.29,139150
7,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,300.0,0.72,0.22,0.99,23.28,141504
8,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,300.0,0.73,0.25,1.0,210.32,143072
9,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,300.0,0.72,0.23,1.0,21.86,142987
10,alns_300s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,300.0,0.71,0.39,0.99,31.55,144868
1,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.01,0.75,0.26,1.0,1251.33,700678
2,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.0,0.74,0.39,0.99,2082.72,779373
3,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.0,0.74,0.26,0.99,43.31,825233
4,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.0,0.75,0.24,0.99,38.21,864632
5,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.01,0.74,0.26,0.98,650.48,856821
6,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.01,0.74,0.24,0.99,1505.07,863091
7,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.0,0.73,0.34,1.0,535.73,861340
8,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.01,0.73,0.45,0.99,1693.94,861192
9,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4600.8,35,9,0,0,44,3600.01,0.75,0.25,1.0,893.24,856373
10,alns_3600s,set3_t1_corr/I250_C3_7,250,3,1,4723.11,35,10,0,0,45,3600.0,0.71,0.39,0.99,31.19,865634
1,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3494.59,29,5,0,0,34,300.0,0.94,0.57,1.0,55.62,139361
2,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3394.59,28,5,0,0,33,300.0,0.95,0.79,1.0,215.07,165288
3,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3456.75,31,3,0,0,34,300.0,0.97,0.85,1.0,252.23,181453
4,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3394.59,28,5,0,0,33,300.0,0.95,0.67,1.0,24.2,182770
5,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3394.59,28,5,0,0,33,300.0,0.95,0.68,1.0,278.67,182516
6,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3394.59,28,5,0,0,33,300.0,0.95,0.67,1.0,197.04,196864
7,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3375.67,29,4,0,0,33,300.0,0.96,0.9,1.0,210.04,185320
8,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3456.75,31,3,0,0,34,300.0,0.97,0.78,1.0,279.37,213198
9,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3392.81,29,3,1,0,33,300.0,0.96,0.88,1.0,213.45,198576
10,alns_300s,set3_t1_corr/I250_C3_8,250,3,1,3313.51,26,6,0,0,32,300.0,0.95,0.7,1.0,137.98,200242
1,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3456.75,31,3,0,0,34,3600.01,0.97,0.89,1.0,562.15,801067
2,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3375.67,29,4,0,0,33,3600.01,0.97,0.9,1.0,1751.19,934709
3,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3456.75,31,3,0,0,34,3600.0,0.97,0.85,1.0,224.25,993691
4,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3232.42,24,7,0,0,31,3600.0,0.95,0.71,1.0,1259.41,1021779
5,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3375.67,29,4,0,0,33,3600.0,0.97,0.9,1.0,1941.74,1001048
6,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3313.51,26,6,0,0,32,3600.0,0.95,0.65,1.0,461.31,984846
7,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3375.67,29,4,0,0,33,3600.0,0.96,0.9,1.0,206.15,982573
8,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3456.75,31,3,0,0,34,3600.0,0.97,0.78,1.0,274.17,1012565
9,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3392.81,29,3,1,0,33,3600.0,0.96,0.88,1.0,214.25,988677
10,alns_3600s,set3_t1_corr/I250_C3_8,250,3,1,3313.51,26,6,0,0,32,3600.0,0.95,0.7,1.0,138.7,971014
1,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3208.41,26,0,5,0,31,300.0,0.96,0.79,1.0,81.94,148009
2,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,300.0,0.95,0.86,1.0,102.39,178815
3,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,300.0,0.96,0.82,1.0,31.11,187458
4,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3208.41,26,0,5,0,31,300.0,0.95,0.71,1.0,78.36,202965
5,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,300.0,0.95,0.84,1.0,143.71,208016
6,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,300.0,0.95,0.81,1.0,45.1,204370
7,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,300.0,0.95,0.84,1.0,21.91,209968
8,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,300.0,0.96,0.85,0.99,50.78,214169
9,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,300.0,0.96,0.67,1.0,32.37,210343
10,alns_300s,set3_t1_corr/I250_C3_9,250,3,1,3208.41,26,0,5,0,31,300.0,0.96,0.79,1.0,46.46,214040
1,alns_3600s,set3_t1_corr/I250_C3_9,250,3,1,3051.77,22,0,7,0,29,3600.01,0.94,0.71,1.0,561.08,804559
2,alns_3600s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,3600.0,0.95,0.86,1.0,83.39,950236
3,alns_3600s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,3600.0,0.96,0.82,1.0,22.05,1014686
4,alns_3600s,set3_t1_corr/I250_C3_9,250,3,1,3051.77,22,0,7,0,29,3600.01,0.95,0.72,1.0,470.83,1019617
5,alns_3600s,set3_t1_corr/I250_C3_9,250,3,1,3051.77,22,0,7,0,29,3600.0,0.95,0.8,1.0,3417.43,1015881
6,alns_3600s,set3_t1_corr/I250_C3_9,250,3,1,3130.09,24,0,6,0,30,3600.01,0.95,0.81,1.0,35.55,1019147
